26605	nm0662223	tt0053917	{"Hannah Hunnicutt"}
26615	nm0949430	tt0053972	{Betty}
26625	nm0001321	tt0054120	{"Sean Reilly"}
26635	nm0001088	tt0054244	{"Professor Sewell"}
26645	nm0938231	tt0054315	{"Sgt. Potter"}
26655	nm0000842	tt0054413	{"Sergente Quintino Fornaciari"}
26665	nm0141636	tt0054475	{Nancy}
26675	nm0943956	tt0054649	{Toymaker}
26685	nm0566478	tt0054862	{"Janet Sommers"}
26695	nm0548767	tt0054898	{"Harry Foulcher"}
26705	nm0063353	tt0054989	{"Julie Fitch"}
26715	nm0921718	tt0055034	{"Joe Lucas"}
26725	nm0852710	tt0055343	{"Johnny Barnes"}
26735	nm0443685	tt0055375	{Haemon}
26745	nm0734668	tt0055504	{"Don Conyers"}
26755	nm0709681	tt0055531	{"Captain Smith, USAF"}
26765	nm0590895	tt0055562	{"Tanigawa Yoko"}
26775	nm0843059	tt0055593	{"Willoughby, Sports Officer"}
26785	nm0496866	tt0055618	{Bostock}
26795	nm0041756	tt0055747	{René}
26805	nm0294882	tt0055840	{Uncle}
26815	nm0640023	tt0055992	{"Pop Kwimper"}
26825	nm0638395	tt0056021	{Tamiko}
26835	nm0629539	tt0056082	{"Candy Kane"}
26845	nm0728587	tt0056141	{"Ingrid Rothwell"}
26855	nm0127302	tt0056161	{Magdalena}
26865	nm0000527	tt0056195	{"Sheriff Morey Johnson"}
26875	nm0315116	tt0056271	{"Walter Kraemer"}
26885	nm0292226	tt0056376	{Doctor}
26895	nm0001369	tt0056516	{"Dr. Anton Drager"}
26905	nm0537571	tt0056559	{"Mme Bézuquet"}
26915	nm0843059	tt0056659	{"Herbert Harris"}
26925	nm0001719	tt0056810	{"Lester Sweyd"}
26935	nm0134594	tt0056815	{Feliciano}
26146	nm0603682	tt0048974	{Marshal}
26156	nm0800359	tt0049010	{"Dr. Norton"}
26166	nm0000543	tt0049107	{"Angelo Gioia"}
26176	nm0929057	tt0049286	{"Matt Rankin"}
26186	nm0863968	tt0049409	{"Peter Merriman"}
26196	nm0339121	tt0049587	{"Max West"}
26206	nm0001693	tt0049841	{"Dunreath Henry"}
26216	nm0001792	tt0049964	{"Herbert Ellis"}
26226	nm0001088	tt0050095	{"Dr. Rollason"}
26236	nm0330388	tt0050155	{"John Dillinger"}
26246	nm0213831	tt0050186	{"Janet Hillyer"}
26256	nm0067391	tt0050223	{"Rico Vargas"}
26266	nm0731477	tt0050286	{"Constance Are - la brune"}
26276	nm0490871	tt0050302	{Scotty}
26286	nm0614916	tt0050487	{"Johnny Pope"}
26296	nm0269670	tt0050488	{"Charlie Cooper"}
26306	nm0175015	tt0050593	{"Kay Martin"}
26316	nm0782564	tt0050755	{"Le commissaire Pipart"}
26326	nm0000843	tt0050893	{Angelita}
26336	nm0507708	tt0050904	{Dick}
26346	nm0001258	tt0050933	{"Captain Bailey"}
26356	nm0093921	tt0051013	{"Paul Seymour"}
26366	nm0280961	tt0051110	{"Inspector Segalier"}
26376	nm0601369	tt0051370	{"Penny Spencer"}
26386	nm0877185	tt0051430	{"Chuck Darrow"}
26396	nm0159404	tt0051519	{"Angelina De Lotta",Dittmann}
26406	nm0234732	tt0051647	{"Maxie Meadows"}
26416	nm0639613	tt0051697	{"Mary Judson"}
26426	nm0427894	tt0051767	{"Cpl. Terry Sellers"}
26436	nm0142650	tt0051908	{"Michelle Marton"}
26446	nm0639529	tt0052198	{"Joseph Sharkey"}
26456	nm0588125	tt0052245	{"Helen Walters"}
26466	nm0564724	tt0052367	{"Johnnie Murphy"}
26476	nm0659461	tt0052584	{"Augusto d'Aquino"}
26486	nm0001682	tt0052629	{"Little Joe Braun"}
26496	nm0001225	tt0052680	{"Maude Kennard"}
26506	nm0680317	tt0052730	{Curtis}
26516	nm0005348	tt0052837	{"Harlow Edison"}
26526	nm0001782	tt0052961	{"Edith, alias Nicole Niepas"}
26536	nm0658885	tt0053044	{"Her Serene Highness Princess Ilyena"}
26546	nm0529543	tt0053198	{"Antoine Doinel"}
26556	nm0231702	tt0053415	{Siegi}
26566	nm0000454	tt0053461	{"Hatfield Carnes"}
26576	nm0148061	tt0053610	{Atlas}
26586	nm0000804	tt0053666	{Ginette}
26596	nm0000062	tt0053825	{"Pacer Burton"}
26606	nm0000577	tt0053917	{"Rafe Copley"}
26616	nm0001374	tt0053993	{"Fred Morrow"}
26626	nm0382391	tt0054120	{"Neeve Donnelly"}
26636	nm0001215	tt0054269	{Arthur}
26646	nm0133140	tt0054315	{"Pvt. Ed Ciccola"}
26656	nm0520437	tt0054457	{"Linc Bartlett"}
26666	nm0063808	tt0054475	{Dave}
26676	nm0001362	tt0054652	{"Adam J. Niles"}
26686	nm0455924	tt0054862	{"Dan Carlyle"}
26696	nm0201626	tt0054923	{Moondoggie}
26706	nm0001380	tt0054989	{"Jason Eldridge"}
26716	nm0000053	tt0055074	{"Archie Hall"}
26726	nm0953237	tt0055343	{Chito}
26736	nm0409866	tt0055459	{Ann}
26746	nm0563935	tt0055504	{Reilly}
26756	nm0000018	tt0055539	{"Maj. Steve Garrett"}
26766	nm0464670	tt0055562	{"Saito - Scientist"}
26776	nm0696866	tt0055613	{"Lt. Cmdr Hardcastle"}
26786	nm0083424	tt0055618	{Eddie}
26796	nm0890248	tt0055747	{"La mère de Colette"}
26806	nm0930695	tt0055870	{"Charles Campbell"}
26816	nm0375606	tt0055992	{"Holly Jones"}
26826	nm0405054	tt0056021	{"Fay Wilson"}
26836	nm0001471	tt0056110	{"Lester March"}
26846	nm0386331	tt0056141	{"Mrs. Rothwell"}
26856	nm0000090	tt0056161	{Michael}
26866	nm0437395	tt0056195	{"Paul Bondi"}
26876	nm0000090	tt0056271	{"André Höfel"}
26886	nm0561718	tt0056376	{"Lt. Col. Harry Gunyon"}
26896	nm0412322	tt0056516	{"Dr. Brits Jansen"}
26906	nm0301556	tt0056559	{Barbassou}
26916	nm0300014	tt0056659	{"Angelina Vimercati"}
26926	nm0001430	tt0056810	{"Joe Hyman"}
26936	nm0738792	tt0056815	{Carlota}
26946	nm0913332	tt0056868	{"Alice Fisher"}
26150	nm0857352	tt0048997	{Hans}
26160	nm0001141	tt0049015	{"Sally Morrow"}
26170	nm0004282	tt0049277	{"Betty Hallerton"}
26180	nm0090897	tt0049292	{"Hannelore Ullrich"}
26190	nm0545352	tt0049521	{Shark}
26200	nm0761100	tt0049599	{Vicente}
26210	nm0239210	tt0049881	{"Steve Miller"}
26220	nm0549325	tt0049974	{"Knox Cutler"}
26230	nm0000994	tt0050103	{Mallabee}
26240	nm0008041	tt0050156	{"Arnold Craig"}
26250	nm0001500	tt0050204	{"MSgt. Chuck V. Brennan"}
26260	nm0000489	tt0050280	{"The Creature"}
26270	nm0000730	tt0050292	{"George Hastings"}
26280	nm0370321	tt0050302	{"Mrs. White"}
26290	nm0048147	tt0050488	{Hermie}
26300	nm0131565	tt0050489	{"Victor Conway"}
26310	nm0828447	tt0050682	{"Nina Wylie"}
26320	nm0665902	tt0050882	{"Professor Jerusalem Webster Stiles"}
26330	nm0935613	tt0050893	{Banee}
26340	nm0557293	tt0050921	{Zumila}
26350	nm0833152	tt0050973	{Theora}
26360	nm0956239	tt0051043	{"Rosine Forestier"}
26370	nm0850525	tt0051190	{"Mr. Seth"}
26380	nm0108400	tt0051404	{"François Baillou"}
26390	nm0427934	tt0051488	{"Stu Summerville"}
26400	nm0890215	tt0051636	{"Juanita Bradley"}
26410	nm0126318	tt0051661	{"Kenneth Smiley"}
26420	nm0001687	tt0051721	{"Ginny Fry"}
26430	nm0366247	tt0051818	{Nellie}
26440	nm0291821	tt0051948	{"Prof. Donald Blake"}
26450	nm0827137	tt0052205	{"Gerry Sullivan"}
26460	nm0019244	tt0052261	{"Newspaper editor"}
26470	nm0816670	tt0052543	{"Maureen Flannery"}
26480	nm0266949	tt0052604	{Teocrito}
26490	nm0092135	tt0052654	{"Hans Scholten"}
26500	nm0281686	tt0052710	{"Paul Dixon"}
26510	nm0480942	tt0052769	{Prudence}
26520	nm0030989	tt0052850	{"Dick Culdane"}
26530	nm0001050	tt0053017	{"Adam White"}
26540	nm0001800	tt0053183	{"Lt. Walter Russel"}
26550	nm0127302	tt0053215	{Inge}
26560	nm0000068	tt0053441	{"Capt. John Hayes"}
26570	nm0724111	tt0053557	{"Detective Lt. Jim Carnevan"}
26580	nm0680587	tt0053648	{"David Robinson"}
26590	nm0597816	tt0053671	{Dicky}
26600	nm0662116	tt0053839	{"John Crane M.A. Headmaster of Melbury School"}
26610	nm0181644	tt0053972	{Judy}
26620	nm0865262	tt0054037	{"Sgt. Mitchem"}
26630	nm0366247	tt0054190	{"Ellie Walters"}
26640	nm0062642	tt0054270	{"Judith McGuire"}
26650	nm0590796	tt0054387	{Weena}
26660	nm0366247	tt0054469	{"Merritt Andrews"}
26670	nm0843401	tt0054483	{"Kay O'Neill"}
26680	nm0662646	tt0054750	{"Lucy Bowen"}
26690	nm0284538	tt0054885	{"Wang Chi-Yang"}
26700	nm0240638	tt0054949	{"L'Aztec's father"}
26710	nm0526786	tt0055019	{"Ella McDaniel"}
26720	nm0734668	tt0055280	{"Tom Briggs"}
26730	nm0827137	tt0055348	{"Henry Wynne-Walton"}
26740	nm0002131	tt0055489	{"John Buchanan, Jr"}
26750	nm2169358	tt0055526	{"Professeur Tournesol"}
26760	nm0001995	tt0055559	{"Larry Curado"}
26770	nm0813961	tt0055570	{Britta}
26780	nm0000081	tt0055614	{Maria}
26790	nm0844461	tt0055716	{Eva}
26800	nm0566947	tt0055811	{"Deputy Ed Flynn"}
26810	nm0000032	tt0055905	{"Richard 'King' Howland"}
26820	nm0757293	tt0056006	\N
26830	nm0544347	tt0056065	{"Devon Mainwaring"}
26840	nm0856103	tt0056139	{"Capt. J. Barker-Rynde PI"}
26850	nm0586221	tt0056149	{Rumi}
26860	nm0183822	tt0056194	{"Colin Smith"}
26870	nm0593814	tt0056212	{"Elenora Moreno"}
26880	nm0928424	tt0056280	{"Marie Langton"}
26890	nm0198661	tt0056391	{"Mona Kallgren"}
26900	nm0656183	tt0056541	{"Alexandra Del Lago"}
26910	nm0000654	tt0056568	{Mitchell}
26920	nm0025954	tt0056732	{"Alicia de Roc"}
26930	nm0472234	tt0056812	{"Ms. Nyfröjd"}
26940	nm0646419	tt0056824	{"Louise Martin"}
26950	nm0409869	tt0056918	{"Prison Warden"}
26960	nm0894949	tt0057223	{Marie}
26151	nm0660415	tt0048997	{Lord}
26161	nm0000054	tt0049038	{Chérie}
26171	nm0587900	tt0049277	{"Mrs. Doris Patterson"}
26181	nm0001330	tt0049406	{"Johnny Clay"}
26191	nm0889024	tt0049521	{Castin}
26201	nm0001336	tt0049601	{"Fred Staples"}
26211	nm0573640	tt0049881	{McNulty}
26221	nm0000020	tt0050083	{"Juror 8"}
26231	nm0788080	tt0050103	{Lorna}
26241	nm0000022	tt0050166	{"Hamish Bond"}
26251	nm0402554	tt0050204	{"Edith Brennan"}
26261	nm0185883	tt0050281	{"Russ Bradford"}
26271	nm0847993	tt0050292	{"Janet Smith"}
26281	nm0069485	tt0050302	{"Mr. White"}
26291	nm0545301	tt0050488	{"Marty Holland"}
26301	nm0264134	tt0050546	{"Timmie Merrinoe"}
26311	nm0275693	tt0050682	{"Gwen Seward"}
26321	nm0145082	tt0050890	{"Donna Price"}
26331	nm0001983	tt0050900	{Tate}
26341	nm0551234	tt0050921	{"Ubal, the genie"}
26351	nm0363104	tt0050984	{Albert}
26361	nm0681566	tt0051043	{"Jacques Forestier"}
26371	nm0001805	tt0051364	{"Sara Scott"}
26381	nm0617741	tt0051404	{Yvonne}
26391	nm0491591	tt0051500	{"Police Lt. Porter"}
26401	nm0932629	tt0051636	{"Amos Bradley"}
26411	nm0664270	tt0051676	{"Jacques Moulin"}
26421	nm0318100	tt0051721	{"Syd Heyward"}
26431	nm0998983	tt0051869	{"Ambidextrous Pitcher"}
26441	nm0601369	tt0051948	{"Madeline Howard"}
26451	nm0104183	tt0052205	{Harry}
26461	nm0096686	tt0052261	{"Calle Kula"}
26471	nm0339834	tt0052543	{"Sgt. Schaefler"}
26481	nm0526958	tt0052604	{Milziade}
26491	nm0921202	tt0052654	{"Albert Mutz"}
26501	nm0734668	tt0052710	{Tomson}
26511	nm0109725	tt0052769	{"Miléna Brett-Juval"}
26521	nm0371135	tt0052850	{"Mother Veronica"}
26531	nm0001485	tt0053017	{"Florence Shrike"}
26541	nm0000577	tt0053183	{"Cpl. Chuck Fedderson"}
26551	nm0775035	tt0053215	{Heinz}
26561	nm0562920	tt0053441	{"Norma Putnam"}
26571	nm0176773	tt0053557	{"Police Captain Willie Long"}
26581	nm0568603	tt0053648	{"Catherine Robinson"}
26591	nm0637649	tt0053671	{"Jenny Dorr"}
26601	nm0433150	tt0053839	{"Robert Martin","'Bow Wow'"}
26611	nm0497790	tt0053972	{Lulubelle}
26621	nm0001321	tt0054037	{"Cpl. Johnstone"}
26631	nm0402554	tt0054190	{"Kate Miller, Hotel Owner"}
26641	nm0581282	tt0054270	{"The Poet"}
26651	nm0001982	tt0054387	{"Dr. Philip Hillyer"}
26661	nm0001313	tt0054469	{"Ryder Smith"}
26671	nm0928697	tt0054483	{"Ben Marlowe"}
26681	nm0226947	tt0054750	{"Capt. Paul Raine"}
26691	nm0814530	tt0054885	{"Sammy Fong"}
26701	nm0959923	tt0054949	{"Lebrac's mother"}
26711	nm0256364	tt0055019	{"Verne Shipman"}
26721	nm0692239	tt0055280	{"Jenny Briggs"}
26731	nm0914673	tt0055348	{"Sergeant Johnson"}
26741	nm0656183	tt0055489	{"Alma Winemiller"}
26751	nm1991347	tt0055526	{Milou}
26761	nm0779285	tt0055559	{Irene}
26771	nm0525742	tt0055570	{"Herr Berger"}
26781	nm0001995	tt0055614	{Bernardo}
26791	nm0857352	tt0055716	{"Klaus Husemann"}
26801	nm0760203	tt0055811	{"Dave Dunson"}
26811	nm0590796	tt0055905	{"Sloane Howland"}
26821	nm0848533	tt0056006	\N
26831	nm0001800	tt0056065	{"Nicholas Gates"}
26841	nm0843059	tt0056139	{Rumbelow}
26851	nm0814234	tt0056149	\N
26861	nm0120517	tt0056194	{"Mrs. Smith"}
26871	nm0000008	tt0056264	{"1st Lt. Fletcher Christian"}
26881	nm0619440	tt0056280	{"Paul Conrad"}
26891	nm0168939	tt0056490	{"Lt. Williams"}
26901	nm0004309	tt0056541	{"Heavenly Finley"}
26911	nm0540992	tt0056570	{"Juan Avila"}
26921	nm0708048	tt0056732	{"Edmundo Nobile"}
26931	nm0866186	tt0056814	{Lina}
26941	nm0000991	tt0056824	{"Sophie Martin"}
26951	nm0001362	tt0056964	{"Parker Ballantine"}
26961	nm0727210	tt0057223	{"Pierre, Maries Vater"}
26153	nm0000051	tt0049010	{"Ed Avery"}
26163	nm0640023	tt0049038	{"Virgil Blessing"}
26173	nm0000790	tt0049286	{"Rem Anderson"}
26183	nm0250436	tt0049406	{"Val Cannon"}
26193	nm0601062	tt0049587	{"Lila Crane"}
26203	nm0003225	tt0049601	{"Bill Briggs"}
26213	nm0549280	tt0049964	{"John Borden"}
26223	nm0000842	tt0050083	{"Juror 1"}
26233	nm0001682	tt0050155	{"Lester M. 'Baby Face Nelson' Gillis"}
26243	nm0001627	tt0050166	{Rau-Ru}
26253	nm0420370	tt0050223	{"Calypso Joe"}
26263	nm0001033	tt0050281	{"Martin 'Marty' Melville"}
26273	nm0226109	tt0050292	{Jacob}
26283	nm0001627	tt0050347	{"Tommy Tyler"}
26293	nm0026039	tt0050488	{"Ruth Collins"}
26303	nm0108270	tt0050546	{"Mary Merrinoe"}
26313	nm0138987	tt0050755	{"Nathalie Princesse"}
26323	nm0126318	tt0050890	{Vince}
26333	nm0000978	tt0050900	{"Capt. George"}
26343	nm0000008	tt0050933	{"Major Gruver"}
26353	nm0517058	tt0050984	{"Mr. Finch"}
26363	nm0004625	tt0051110	{"Simon Belin"}
26373	nm0424318	tt0051364	{"Kay Trevor"}
26383	nm0699063	tt0051430	{"Bonnie Parker"}
26393	nm0593198	tt0051500	{"Carole Fields"}
26403	nm0000314	tt0051647	{"Alan Avery"}
26413	nm0745700	tt0051676	{Williams}
26423	nm0001229	tt0051767	{"MSgt. Murphy Savage"}
26433	nm0111610	tt0051869	\N
26443	nm0910322	tt0051948	{"Sylvia Lockwood"}
26453	nm0001782	tt0052235	{"Eva Lovelace"}
26463	nm0111285	tt0052261	{Stiftsnotarie}
26473	nm0894949	tt0052584	{"Elena Giordani"}
26483	nm0138997	tt0052609	{"Gypsy Boulet"}
26493	nm0322163	tt0052654	{"Jurgen Borchert"}
26503	nm0613130	tt0052722	{"Katie O'Gill"}
26513	nm0301556	tt0052769	{César}
26523	nm0310989	tt0052878	{"Alice Walters nee Gans"}
26533	nm0366247	tt0053017	{"Justy Sargeant"}
26543	nm0142650	tt0053192	{Marie}
26553	nm0462442	tt0053215	{Lowinsky}
26563	nm0200599	tt0053441	{"Rod Miller"}
26573	nm0000081	tt0053582	{"Sarah 'Salome' Davis"}
26583	nm0359566	tt0053648	{"Mrs. Spicer"}
26593	nm0670964	tt0053711	{Robert}
26603	nm0491197	tt0053839	{"Madeleine Lafarge - The French Mistress"}
26613	nm0001025	tt0053972	{Seymour}
26623	nm0564724	tt0054037	{"Pte. Whitaker"}
26633	nm0556458	tt0054244	{"Dr. Lucy Byrne"}
26643	nm0383122	tt0054270	{"Venus the Body"}
26653	nm0716577	tt0054413	{"Geniere Assunto Ceccarelli"}
26663	nm0001380	tt0054469	{"TV Thompson"}
26673	nm0762378	tt0054649	{"Tom Piper"}
26683	nm0827137	tt0054750	{"Capt. Stein"}
26693	nm0000125	tt0054898	{"Paddy Damion"}
26703	nm0617741	tt0054949	{"L'Aztec's mother"}
26713	nm0564724	tt0055034	{"Terry Collins"}
26723	nm0565403	tt0055280	{"Charles Whitworth"}
26733	nm0441463	tt0055375	{Creon}
26743	nm0580916	tt0055489	{"Mrs. Winemiller"}
26753	nm0386066	tt0055531	{"Helmut Krauss"}
26763	nm0485388	tt0055559	{"Julie Matthews"}
26773	nm0680587	tt0055593	{"Flying Off. Jimmy Cooper DFC"}
26783	nm0848560	tt0055614	{Riff}
26793	nm0529543	tt0055747	{"Antoine Doinel"}
26803	nm0252473	tt0055840	{Stefan}
26813	nm0638395	tt0055905	{"Mai Chen"}
26823	nm0814234	tt0056006	\N
26833	nm0240887	tt0056082	{"Warden Frank Cole"}
26843	nm0420383	tt0056139	{"Det. Insp. Hook"}
26853	nm0847264	tt0056149	\N
26863	nm0000018	tt0056195	{}
26873	nm0001321	tt0056264	{"Seaman John Mills"}
26883	nm0183822	tt0056376	{"Pvt. Potter"}
26893	nm0001421	tt0056490	{"Gus Jordan"}
26903	nm0087126	tt0056559	{"Antoine Tartarin"}
26913	nm0336633	tt0056570	{Johnny}
26923	nm0001313	tt0056810	{"Moss Hart"}
26933	nm0195895	tt0056814	{Piero}
26943	nm0183822	tt0056868	{"Billy Fisher"}
26953	nm0561765	tt0056964	{"Ivy London"}
26963	nm0004464	tt0057299	{"Dr. Robert Stegemann"}
26154	nm0750640	tt0049010	{"Lou Avery"}
26164	nm0275897	tt0049038	{Grace}
26174	nm0001141	tt0049286	{Janice}
26184	nm0282435	tt0049406	{"Marvin Unger"}
26194	nm0001077	tt0049587	{"Russell Bassett"}
26204	nm0833152	tt0049601	{"Nancy Staples"}
26214	nm0309607	tt0049964	{Garnet}
26224	nm0275835	tt0050083	{"Juror 2"}
26234	nm0427700	tt0050155	{"Sue Nelson"}
26244	nm0956544	tt0050166	{"Lt. Ethan Sears"}
26254	nm0001141	tt0050223	{"Julie, Flight Attendant"}
26264	nm0237025	tt0050281	{"Lee Brand"}
26274	nm9331106	tt0050292	{"Maid Maggie"}
26284	nm0912001	tt0050347	{"Charlie Malick"}
26294	nm0929795	tt0050488	{"Rita Hall"}
26304	nm0831905	tt0050546	{"Gen. Swayne"}
26314	nm0041681	tt0050755	{"Cyril Boran"}
26324	nm0293689	tt0050890	{"Jackie Dodd"}
26334	nm0318100	tt0050900	{"Pretty Willow"}
26344	nm0001544	tt0050933	{Nakamura}
26354	nm0359566	tt0050984	{"Mrs. Gammon"}
26364	nm0603402	tt0051110	{"Jeanne Fortin"}
26374	nm0000125	tt0051364	{"Mark Trevor"}
26384	nm0389537	tt0051430	{"Guy Darrow"}
26394	nm0357020	tt0051500	{"Manny Cole"}
26404	nm0852710	tt0051647	{"Bryce Barker, Meadows' Attonery"}
26414	nm0731477	tt0051676	{"Gisèle Moulin"}
26424	nm0000999	tt0051767	{"Cpl. Chan Derby"}
26434	nm1569749	tt0051869	\N
26444	nm0762378	tt0052198	{"Virgil Walker"}
26454	nm0339343	tt0052235	{"Rita Vernon"}
26464	nm0048939	tt0052367	{Truman}
26474	nm0740067	tt0052584	{"Paolo Donati"}
26484	nm0938231	tt0052609	{"Alexander Ward"}
26494	nm0001258	tt0052680	{"Cash McCall"}
26504	nm0000125	tt0052722	{"Michael McBride"}
26514	nm0001229	tt0052837	{"Elliott Nash"}
26524	nm0005348	tt0052878	{Bud}
26534	nm0856103	tt0053044	{"Cadogan de Vere Carlton-Browne"}
26544	nm0168627	tt0053192	{"Jerry Morgan"}
26554	nm0281885	tt0053415	{"Professor Boerwald"}
26564	nm0915618	tt0053461	{"Sheriff Jim Ellison"}
26574	nm0463435	tt0053582	{"Catherine McDowall"}
26584	nm0480942	tt0053666	{Jane}
26594	nm0894949	tt0053711	{Zita}
26604	nm0000053	tt0053917	{"Captain Wade Hunnicutt"}
26614	nm0167329	tt0053972	{Mario}
26624	nm0000053	tt0054120	{"Dermot O'Neill"}
26634	nm0000846	tt0054244	{"Alan Andrews"}
26644	nm0148061	tt0054315	{"Lt. Factor"}
26654	nm0336390	tt0054413	{"Silvia Modena"}
26664	nm0000197	tt0054475	{"Johnny Varron"}
26674	nm0002088	tt0054649	{"Mary Contrary"}
26684	nm0000638	tt0054862	{"Peter Gifford"}
26694	nm0339992	tt0054898	{"Det. Inspector Sayers"}
26704	nm0000537	tt0054989	{"Lt. Ferguson 'Fergie' Howard"}
26714	nm0178560	tt0055034	{Johnny}
26724	nm0625383	tt0055343	{"Gil Shepard"}
26734	nm0462685	tt0055375	{Ismene}
26744	nm0909614	tt0055504	{"Maj. Roy Bell"}
26754	nm0000904	tt0055531	{"Sergeant Harrigan, USAF"}
26764	nm0002002	tt0055562	{"Tachibana - Scientist","Space Chief"}
26774	nm0062820	tt0055593	{"'Jock' Everett","Kommondant Stamfel"}
26784	nm0000869	tt0055618	{"The Man"}
26794	nm0685494	tt0055747	{Colette}
26804	nm0025940	tt0055840	{Natan}
26814	nm0000062	tt0055992	{"Toby Kwimper"}
26824	nm0002131	tt0056021	{"Ivan Kalin"}
26834	nm0285576	tt0056082	{"Sophie Brice"}
26844	nm0000869	tt0056141	{"Victor Arthur 'Vic' Brown"}
26854	nm1123626	tt0056149	\N
26864	nm0001687	tt0056195	{"Jerry Bondi"}
26874	nm0341518	tt0056264	{"Alexander Smith"}
26884	nm0927692	tt0056376	{Yannis}
26894	nm0485228	tt0056490	{Lola}
26904	nm0010514	tt0056559	{"Prince Gregori de Montenegro"}
26914	nm0461070	tt0056570	{"Sally Kemper"}
26924	nm0001673	tt0056810	{"George S. Kaufman"}
26934	nm0117863	tt0056814	{Nina}
26944	nm0001046	tt0056868	{Liz}
26954	nm0001800	tt0056964	{"Dion Kapakos"}
26964	nm0003585	tt0057299	{"Dr. Walther"}
26157	nm0549280	tt0049015	{"Lorn Crawford"}
26167	nm0926235	tt0049107	{"Ben Wagner"}
26177	nm0525050	tt0049292	{"Albert Hauptmann"}
26187	nm0011955	tt0049409	{"Rusty King"}
26197	nm0760701	tt0049599	{Carmelo}
26207	nm0001695	tt0049841	{"Larry Larkin"}
26217	nm0848560	tt0049974	{"Tully Rice"}
26227	nm0175015	tt0050095	{"Helen Rollason"}
26237	nm0614916	tt0050156	{"Charlie Samson"}
26247	nm0767697	tt0050186	{Bartel}
26257	nm0001088	tt0050280	{"Victor Frankenstein"}
26267	nm0893341	tt0050286	{"Paulo - l'amant de Claire"}
26277	nm0589125	tt0050302	{Cholly}
26287	nm0001693	tt0050487	{"Celia Pope"}
26297	nm0371687	tt0050489	{"Grandfather Willard"}
26307	nm0492908	tt0050593	{"William Connors"}
26317	nm0001050	tt0050882	{"John Wickliff Shawnessy"}
26327	nm0587968	tt0050893	{Gona}
26337	nm0564724	tt0050904	{Jim}
26347	nm0000057	tt0050973	{"Roger Tweakham"}
26357	nm0245510	tt0051013	{"Bill Harris"}
26367	nm0882048	tt0051190	{"Jim Dobson"}
26377	nm0001417	tt0051370	{"Lt. Spencer"}
26387	nm0549325	tt0051488	{"Bennie Saul"}
26397	nm0912001	tt0051519	{"MSgt. Saul Rosen",Narrator}
26407	nm0956544	tt0051661	{"Stuart Bailey"}
26417	nm0593775	tt0051697	{"Mayor Dick Williston"}
26427	nm0000062	tt0051818	{"Danny Fisher"}
26437	nm0762378	tt0051908	{"Barry Denton"}
26447	nm0011244	tt0052198	{"C.K. Judd"}
26457	nm0236866	tt0052245	{"Johnny Williams Walters"}
26467	nm0001088	tt0052367	{Priest}
26477	nm0810761	tt0052584	{Martina}
26487	nm0168215	tt0052629	{"Bill Gibson"}
26497	nm0415591	tt0052680	{"Grant Austen"}
26507	nm0409866	tt0052730	{"Carol Bourne"}
26517	nm0569410	tt0052837	{"Sam Thorpe"}
26527	nm0856187	tt0052961	{Sascha}
26537	nm0000846	tt0053044	{"Young King Loris"}
26547	nm0753716	tt0053198	{"Julien Doinel"}
26557	nm0775035	tt0053415	{Dieter}
26567	nm0641397	tt0053461	{"Judge Millard Isham"}
26577	nm0938231	tt0053610	{"Proximates the Tyrant"}
26587	nm0756756	tt0053666	{Rita}
26597	nm0001174	tt0053825	{"Roslyn Pierce"}
26607	nm0001313	tt0053917	{"Theron Hunnicutt"}
26617	nm0189774	tt0053993	{"Ann Morrow"}
26627	nm0641397	tt0054120	{"Don McGinnis"}
26637	nm0276043	tt0054269	{Doreen}
26647	nm0801541	tt0054315	{"Pvt. Herman Grammelsbacher"}
26657	nm0565277	tt0054457	{"Kim Sung"}
26667	nm1226967	tt0054475	{Joyce}
26677	nm0001805	tt0054652	{"Rosemary Howard"}
26687	nm0276065	tt0054862	{"Mrs. Katie Sommers"}
26697	nm0130286	tt0054923	{"Eddie Horner"}
26707	nm0696038	tt0054989	{"Pam Dunstan"}
26717	nm0916131	tt0055074	{"William 'Bill' Bowers"}
26727	nm0759512	tt0055343	{"Young Brave"}
26737	nm0689655	tt0055459	{"Miss Smith"}
26747	nm0139441	tt0055504	{Freddy}
26757	nm0754149	tt0055539	{"Inge Koerner"}
26767	nm1141700	tt0055562	{"Yamagata Yukichi"}
26777	nm0292187	tt0055613	{"Daphne Pink"}
26787	nm0163493	tt0055618	{"Sunday School Teacher"}
26797	nm0000197	tt0055811	{"Will Brocious"}
26807	nm0004309	tt0055870	{"Terry Ames"}
26817	nm0601369	tt0055992	{"Alisha Claypoole"}
26827	nm0581282	tt0056021	{"Max Wilson"}
26837	nm0639613	tt0056110	{"Wanda Paxton"}
26847	nm0658131	tt0056141	{"Mr. Geoffrey Brown"}
26857	nm0857352	tt0056161	{Jürgen}
26867	nm0004769	tt0056212	{Eddie}
26877	nm0944221	tt0056271	{"Marian Kropinski"}
26887	nm0433495	tt0056391	{Berra}
26897	nm0001687	tt0056516	{Els}
26907	nm0000059	tt0056568	{"Graham Weir"}
26917	nm0494452	tt0056659	{"Don Calogere"}
26927	nm0617098	tt0056812	{"Adam Tapper"}
26937	nm0111610	tt0056815	{Alex}
26947	nm0002131	tt0056918	{"Sean McKenna"}
26957	nm0020490	tt0057007	{"Ameilia Dedham"}
